Assembly,Class,ContentDatabase,EventName,EventReceiver_ListTitle,EventReceiver_Type,EventReceiverId,HostId,HostType,ListCreatedDate,ListDeleteTransactionId,Orphan_NonOrphan,Scope,SiteCollection,SolutionName,Source,UpgradeStatus,WebApplication,WebUrl
"Contoso.ContentType, Version=1.0.0.0, Culture=neutral, PublicKeyToken=598e28cfa04cf2c4",Contoso.ContentType.TestEventRecveiver1.TestEventRecveiver1,Portal_Content_02,TestEventRecveiver1ItemUpdated,Variation Labels,ItemUpdated,0d513c43-bd9e-4466-ad79-ecb5f43124b4,8af07f00-5cb3-4879-bfef-5bba00e7b282,2,5/16/2016 10:21:48 AM,0x,Non-Orphan,List,https://intranet.poc.com/sites/TestPubSite,contoso.contenttype.wsp,EventReceivers.csv,N/A,https://intranet.poc.com/,https://intranet.poc.com/sites/TestPubSite
"CustomEventReceiverTest, Version=1.0.0.0, Culture=neutral, PublicKeyToken=b83289adc1f48311",CustomEventReceiverTest.CustomEventReceiver1Test.CustomEventReceiver1Test,Portal_Content_02,CustomEventReceiver1TestItemAdding,Department,ItemAdding,c907fa68-07b0-495d-801f-66f4685d5b62,42f78c64-7bf6-449e-a9aa-4b6df45a7706,2,7/19/2016 10:20:45 AM,0x,Non-Orphan,List,https://intranet.poc.com/sites/CTERTesting,customeventreceivertest.wsp,EventReceivers.csv,N/A,https://intranet.poc.com/,https://intranet.poc.com/sites/CTERTesting
"CustomEventReceiverTest, Version=1.0.0.0, Culture=neutral, PublicKeyToken=b83289adc1f48311",CustomEventReceiverTest.CustomEventReceiver1Test.CustomEventReceiver1Test,Portal_Content_02,CustomEventReceiver1TestItemUpdating,Department,ItemUpdating,f665695e-18a9-4fd8-8c52-89aeefec8152,42f78c64-7bf6-449e-a9aa-4b6df45a7706,2,7/19/2016 10:20:45 AM,0x,Non-Orphan,List,https://intranet.poc.com/sites/CTERTesting,customeventreceivertest.wsp,EventReceivers.csv,N/A,https://intranet.poc.com/,https://intranet.poc.com/sites/CTERTesting
"EventReceivers, Version=1.0.0.0, Culture=neutral, PublicKeyToken=f3155a6cff2154bb",EventReceivers.SiteCollectionScopedSPWebEventReceivers.SiteCollectionScopedSPWebEventReceivers,Portal_Content_02,SiteCollectionScopedSPWebEventReceiversWebDeleting,N/A,WebDeleting,897fb120-930e-4454-953a-09c0fadea655,31fa7355-11cb-4b75-940e-50107cf4e815,0,N/A,N/A,Non-Orphan,Site Collection,https://intranet.poc.com/sites/ertest,eventreceivers.wsp,EventReceivers.csv,N/A,https://intranet.poc.com/,https://intranet.poc.com/sites/ertest
"EventReceivers, Version=1.0.0.0, Culture=neutral, PublicKeyToken=f3155a6cff2154bb",EventReceivers.SiteCollectionScopedSPWebEventReceivers.SiteCollectionScopedSPWebEventReceivers,Portal_Content_02,SiteCollectionScopedSPWebEventReceiversWebMoving,N/A,WebMoving,82016cd6-a889-4b71-9ba3-802d858692c0,31fa7355-11cb-4b75-940e-50107cf4e815,0,N/A,N/A,Non-Orphan,Site Collection,https://intranet.poc.com/sites/ertest,eventreceivers.wsp,EventReceivers.csv,N/A,https://intranet.poc.com/,https://intranet.poc.com/sites/ertest
"EventReceivers, Version=1.0.0.0, Culture=neutral, PublicKeyToken=f3155a6cff2154bb",EventReceivers.SPSiteEventReceivers.SPSiteEventReceivers,Portal_Content_02,SPSiteEventReceiversSiteDeleted,N/A,SiteDeleted,5938f1e9-683c-4284-884a-0754165ecab5,31fa7355-11cb-4b75-940e-50107cf4e815,0,N/A,N/A,Non-Orphan,Site Collection,https://intranet.poc.com/sites/ertest,eventreceivers.wsp,EventReceivers.csv,N/A,https://intranet.poc.com/,https://intranet.poc.com/sites/ertest
"FTCDocumentSet, Version=1.0.0.0, Culture=neutral, PublicKeyToken=c23b687a1dac3e32",FTCDocumentSet.FTCEventReceiver,Portal_Content_02,CTDocumentSetWithER.FTCEventReceiver ItemAdded,Documents,ItemAdded,aa740d3f-db86-448f-a9c9-15a6fdf68742,73ae839e-d5a9-4bb6-bac9-bb992f834873,2,5/26/2016 5:49:23 AM,0x,Non-Orphan,List,https://intranet.poc.com/sites/HariTesting1,ftcdocumentset.wsp,EventReceivers.csv,N/A,https://intranet.poc.com/,https://intranet.poc.com/sites/HariTesting1
"FTCDocumentSet, Version=1.0.0.0, Culture=neutral, PublicKeyToken=c23b687a1dac3e32",FTCDocumentSet.FTCEventReceiver,Portal_Content_02,CTDocumentSetWithER.FTCEventReceiver ItemAdded,Documents,ItemAdded,4830a9bf-72aa-4022-bcd3-6a06df8d70ca,6e3c3d68-1df2-4af8-aad8-776329b6ff60,2,5/24/2016 11:55:09 PM,0x,Non-Orphan,List,https://intranet.poc.com/sites/Shell1,ftcdocumentset.wsp,EventReceivers.csv,N/A,https://intranet.poc.com/,https://intranet.poc.com/sites/Shell1
"FTCDocumentSet, Version=1.0.0.0, Culture=neutral, PublicKeyToken=c23b687a1dac3e32",FTCDocumentSet.FTCEventReceiver,Portal_Content_02,CTDocumentSetWithER.FTCEventReceiver ItemAdded,Documents,ItemAdded,884e90ac-4e99-41e4-bd6d-70ad97f0fff6,333a9e7c-2330-4059-896c-b09480044c0d,2,5/24/2016 9:48:03 PM,0x,Non-Orphan,List,https://intranet.poc.com/sites/HariPoc2,ftcdocumentset.wsp,EventReceivers.csv,N/A,https://intranet.poc.com/,https://intranet.poc.com/sites/HariPoc2
"FTCDocumentSet, Version=1.0.0.0, Culture=neutral, PublicKeyToken=c23b687a1dac3e32",FTCDocumentSet.FTCEventReceiver,Portal_Content_02,CTDocumentSetWithER.FTCEventReceiver ItemAdded,Documents,ItemAdded,7c93ad59-c78a-44db-abce-75bd42e2afad,4ceacf1e-73a5-4965-ac84-10aee4a833e0,2,5/26/2016 2:33:14 AM,0x,Non-Orphan,List,https://intranet.poc.com/sites/HariPOCTest1,ftcdocumentset.wsp,EventReceivers.csv,N/A,https://intranet.poc.com/,https://intranet.poc.com/sites/HariPOCTest1
"PlanetCTWithER, Version=1.0.0.0, Culture=neutral, PublicKeyToken=d1bbf3811442b3ca",PlanetCTWithER.PlanetReceiver,Portal_Content_02,ItemAdding,TestER,ItemAdding,15763201-a1d2-483a-9f60-152290663cbb,e6a43f31-8117-4dd6-9a54-a913ae213a86,2,6/27/2016 7:39:54 AM,0x,Non-Orphan,List,https://intranet.poc.com/sites/DcDemo1,planetctwither.wsp,EventReceivers.csv,N/A,https://intranet.poc.com/,https://intranet.poc.com/sites/DcDemo1
"PlanetCTWithER, Version=1.0.0.0, Culture=neutral, PublicKeyToken=d1bbf3811442b3ca",PlanetCTWithER.PlanetReceiver,Portal_Content_02,ItemAdding,TestSandboxList1,ItemAdding,79fbbb9a-3235-4b1a-adca-4d19a1f3a14b,557dc041-ff73-4381-87b3-e36195b46333,2,6/27/2016 7:34:28 AM,0x,Non-Orphan,List,https://intranet.poc.com/sites/DcDemo1,planetctwither.wsp,EventReceivers.csv,N/A,https://intranet.poc.com/,https://intranet.poc.com/sites/DcDemo1
"SampleCTEREnv, Version=1.0.0.0, Culture=neutral, PublicKeyToken=7374da7122f83773",SampleCTEREnv.SampleCTERReceiver,Portal_Content_02,ItemAdding,ListTest1,ItemAdding,7e40515c-ba0d-4130-860c-75a67c2898fa,e2f529c4-0b9b-4f72-841e-dc09499f6261,2,9/30/2016 12:39:47 PM,0x,Non-Orphan,List,https://intranet.poc.com/sites/CTERTesting,samplecterenv.wsp,EventReceivers.csv,N/A,https://intranet.poc.com/,https://intranet.poc.com/sites/CTERTesting
"SampleCTEREnv, Version=1.0.0.0, Culture=neutral, PublicKeyToken=7374da7122f83773",SampleCTEREnv.SampleCTERReceiver,Portal_Content_02,ItemAdding,TestList2,ItemAdding,c6966716-c470-4a7f-82a5-d4501b141ce0,52fe0345-f896-44f6-bc47-c9c58f6760fb,2,9/30/2016 12:40:27 PM,0x,Non-Orphan,List,https://intranet.poc.com/sites/CTERTesting,samplecterenv.wsp,EventReceivers.csv,N/A,https://intranet.poc.com/,https://intranet.poc.com/sites/CTERTesting
"Shell.SharePoint.SAEF.Common, Version=3.0.0.0, Culture=neutral, PublicKeyToken=16f8edf20a8e6249",Shell.SharePoint.SAEF.Common.ShellDocumentSetDefaultValuesEventReceiver,Portal_Content_02,Shell document set default values ItemAdding,HARICTERlist,ItemAdding,82fdc016-bb2d-4b05-9871-da7d2280e842,cc89b1d2-c9be-4eb6-be17-94bf1cf309c6,2,7/19/2016 9:33:58 PM,0x,Non-Orphan,List,https://intranet.poc.com/sites/HariCust1,shell.sharepoint.saef_v2.1.wsp,EventReceivers.csv,N/A,https://intranet.poc.com/,https://intranet.poc.com/sites/HariCust1
"Shell.SharePoint.SAEF.Common, Version=3.0.0.0, Culture=neutral, PublicKeyToken=16f8edf20a8e6249",Shell.SharePoint.SAEF.Common.ShellDocumentSetDefaultValuesEventReceiver,Portal_Content_02,Shell document set default values ItemUpdating,HARICTERlist,ItemUpdating,c3f32de3-876e-4e0a-be03-05e1d93b7cd8,cc89b1d2-c9be-4eb6-be17-94bf1cf309c6,2,7/19/2016 9:33:58 PM,0x,Non-Orphan,List,https://intranet.poc.com/sites/HariCust1,shell.sharepoint.saef_v2.1.wsp,EventReceivers.csv,N/A,https://intranet.poc.com/,https://intranet.poc.com/sites/HariCust1
"Shell.SharePoint.SAEF.Common, Version=3.0.0.0, Culture=neutral, PublicKeyToken=16f8edf20a8e6249",Shell.SharePoint.SAEF.Common.ShellDocumentSetDefaultValuesEventReceiver,Portal_Content_02,Shell document set default values ItemAdding,HARICTERlist,ItemAdding,82fdc016-bb2d-4b05-9871-da7d2280e842,cc89b1d2-c9be-4eb6-be17-94bf1cf309c6,2,7/19/2016 9:33:58 PM,0x,Non-Orphan,List,https://intranet.poc.com/sites/HariCust1,shell.sharepoint.saef_v2.1.wsp,EventReceivers.csv,N/A,https://intranet.poc.com/,https://intranet.poc.com/sites/HariCust1
"Shell.SharePoint.SAEF.Common, Version=3.0.0.0, Culture=neutral, PublicKeyToken=16f8edf20a8e6249",Shell.SharePoint.SAEF.Common.ShellDocumentSetDefaultValuesEventReceiver,Portal_Content_02,Shell document set default values ItemUpdating,HARICTERlist,ItemUpdating,c3f32de3-876e-4e0a-be03-05e1d93b7cd8,cc89b1d2-c9be-4eb6-be17-94bf1cf309c6,2,7/19/2016 9:33:58 PM,0x,Non-Orphan,List,https://intranet.poc.com/sites/HariCust1,shell.sharepoint.saef_v2.1.wsp,EventReceivers.csv,N/A,https://intranet.poc.com/,https://intranet.poc.com/sites/HariCust1
"SiteLevlvelEventReceiver, Version=1.0.0.0, Culture=neutral, PublicKeyToken=46a1782c63e39716",SiteLevlvelEventReceiver.EventReceiver1.EventReceiver1,Portal_Content_02,EventReceiver1ItemAdding,N/A,ItemAdding,5fd6571e-63b2-4d80-a090-976615c3dee8,29f03afc-3f1a-4b63-8b10-12c9cd59d4d0,0,N/A,N/A,Non-Orphan,Site Collection,https://intranet.poc.com/sites/HariPoc2,sitelevlveleventreceiver.wsp,EventReceivers.csv,N/A,https://intranet.poc.com/,https://intranet.poc.com/sites/HariPoc2
"SiteLevlvelEventReceiver, Version=1.0.0.0, Culture=neutral, PublicKeyToken=46a1782c63e39716",SiteLevlvelEventReceiver.EventReceiver1.EventReceiver1,Portal_Content_02,EventReceiver1ItemDeleting,N/A,ItemDeleting,180f338c-8c05-432b-b4ef-4473a49a8a72,29f03afc-3f1a-4b63-8b10-12c9cd59d4d0,0,N/A,N/A,Non-Orphan,Site Collection,https://intranet.poc.com/sites/HariPoc2,sitelevlveleventreceiver.wsp,EventReceivers.csv,N/A,https://intranet.poc.com/,https://intranet.poc.com/sites/HariPoc2
"YBBEST.AddEventReceiverToContentType, Version=1.0.0.0, Culture=neutral, PublicKeyToken=c5b05f5168be008d",YBBEST.AddEventReceiverToContentType.ItemContentTypeEventReceiver,Portal_Content_02,,Group Details,ItemUpdated,04aff270-4b22-4a13-89c0-2715b51d83ca,7324f9e9-59b8-47d7-81a8-f63afa78cdf7,2,7/21/2016 12:24:05 PM,0x,Non-Orphan,List,https://intranet.poc.com/sites/DcDemo1,ybbest.addeventreceivertocontenttype.wsp,EventReceivers.csv,N/A,https://intranet.poc.com/,https://intranet.poc.com/sites/DcDemo1
"YBBEST.AddEventReceiverToContentType, Version=1.0.0.0, Culture=neutral, PublicKeyToken=c5b05f5168be008d",YBBEST.AddEventReceiverToContentType.ItemContentTypeEventReceiver,Portal_Content_02,,NewList,ItemAdded,740bdd4e-ae5f-4b25-9e12-55cb048f7b15,ae87d147-920c-471a-ba58-aff76e9b981c,2,7/19/2016 12:28:12 PM,0x,Non-Orphan,List,https://intranet.poc.com/sites/DcDemo1,ybbest.addeventreceivertocontenttype.wsp,EventReceivers.csv,N/A,https://intranet.poc.com/,https://intranet.poc.com/sites/DcDemo1
"YBBEST.AddEventReceiverToContentType, Version=1.0.0.0, Culture=neutral, PublicKeyToken=c5b05f5168be008d",YBBEST.AddEventReceiverToContentType.ItemContentTypeEventReceiver,Portal_Content_02,,Group Details,ItemAdded,118f171e-4440-408a-aea4-ab3481f21baf,7324f9e9-59b8-47d7-81a8-f63afa78cdf7,2,7/21/2016 12:24:05 PM,0x,Non-Orphan,List,https://intranet.poc.com/sites/DcDemo1,ybbest.addeventreceivertocontenttype.wsp,EventReceivers.csv,N/A,https://intranet.poc.com/,https://intranet.poc.com/sites/DcDemo1
"YBBEST.AddEventReceiverToContentType, Version=1.0.0.0, Culture=neutral, PublicKeyToken=c5b05f5168be008d",YBBEST.AddEventReceiverToContentType.ItemContentTypeEventReceiver,Portal_Content_02,,NewList,ItemUpdated,cf47cd0d-d71f-43d2-ba30-bb2e6bcdb9e3,ae87d147-920c-471a-ba58-aff76e9b981c,2,7/19/2016 12:28:12 PM,0x,Non-Orphan,List,https://intranet.poc.com/sites/DcDemo1,ybbest.addeventreceivertocontenttype.wsp,EventReceivers.csv,N/A,https://intranet.poc.com/,https://intranet.poc.com/sites/DcDemo1
"Disable Event Receiver, Version=1.0.0.0, Culture=neutral, PublicKeyToken=822f2bad4502f763",Disable_Event_Receiver.DisableDAR.DisableDAR,Portal_Content_02,DisableDARItemUpdating,TestLib_3,ItemUpdating,587459e2-c8a3-499a-b37d-98302542d66f,3ebd2d50-ff7d-490b-8634-c3fd85464bdd,2,10/13/2016 4:33:58 AM,0x,Non-Orphan,List,https://intranet.poc.com/sites/AnubhavCTER_2,N/A,Test-SPContentDatabase,False,https://intranet.poc.com/,https://intranet.poc.com/sites/AnubhavCTER_2
"Disable Event Receiver, Version=1.0.0.0, Culture=neutral, PublicKeyToken=822f2bad4502f763",Disable_Event_Receiver.DisableDAR.DisableDAR,Portal_Content_02,DisableDARItemUpdating,TestLib_2,ItemUpdating,8808dc4e-c27f-44d2-ae49-eac20001f57d,2c90baf8-2923-4842-b79f-82cd12c4221f,2,10/13/2016 4:30:06 AM,0x,Non-Orphan,List,https://intranet.poc.com/sites/AnubhavCTER_2,N/A,Test-SPContentDatabase,False,https://intranet.poc.com/,https://intranet.poc.com/sites/AnubhavCTER_2
"ERTest1, Version=1.0.0.0, Culture=neutral, PublicKeyToken=76afc09f91670160",ERTest1.Sandbox.Sandbox,Portal_Content_02,HariSandboxItemAdding,HariTest1NewList1,ItemAdding,f882337f-a267-4628-ae80-23c055d16d32,73746462-5419-45a8-91e8-7b477107bcd4,2,6/27/2016 5:27:50 PM,0x,Non-Orphan,List,https://intranet.poc.com/sites/DcDemo1,N/A,Test-SPContentDatabase,False,https://intranet.poc.com/,https://intranet.poc.com/sites/DcDemo1
"ERTest1, Version=1.0.0.0, Culture=neutral, PublicKeyToken=76afc09f91670160",ERTest1.Sandbox.Sandbox,Portal_Content_02,HariSandboxItemUpdating,HariTest1NewList1,ItemUpdating,8b0014da-54cb-4378-9d85-da7cf4c1da9c,73746462-5419-45a8-91e8-7b477107bcd4,2,6/27/2016 5:27:50 PM,0x,Non-Orphan,List,https://intranet.poc.com/sites/DcDemo1,N/A,Test-SPContentDatabase,False,https://intranet.poc.com/,https://intranet.poc.com/sites/DcDemo1
"ERTest1, Version=1.0.0.0, Culture=neutral, PublicKeyToken=76afc09f91670160",ERTest1.Sandbox.Sandbox,Portal_Content_02,SandboxItemAdding,ER1TestNewList1,ItemAdding,47e5847f-dcbf-49b3-8090-ce7deae36ce1,e0cad1c2-220d-4445-9ea8-5b0de6195975,2,6/27/2016 8:28:27 AM,0x,Non-Orphan,List,https://intranet.poc.com/sites/DcDemo1,N/A,Test-SPContentDatabase,False,https://intranet.poc.com/,https://intranet.poc.com/sites/DcDemo1
"ERTest1, Version=1.0.0.0, Culture=neutral, PublicKeyToken=76afc09f91670160",ERTest1.Sandbox.Sandbox,Portal_Content_02,SandboxItemAdding,ER1TestNewList,ItemAdding,efa47f6d-283d-4bd0-8969-e7177b2c9f9c,83ff3ec1-e8e9-4389-bc63-7ef04d50781a,2,6/27/2016 8:05:07 AM,0x,Non-Orphan,List,https://intranet.poc.com/sites/DcDemo1,N/A,Test-SPContentDatabase,False,https://intranet.poc.com/,https://intranet.poc.com/sites/DcDemo1
"ERTest1, Version=1.0.0.0, Culture=neutral, PublicKeyToken=76afc09f91670160",ERTest1.Sandbox.Sandbox,Portal_Content_02,SandboxItemUpdating,ER1TestNewList1,ItemUpdating,6216e68f-e7e3-4589-94e4-cad11486a240,e0cad1c2-220d-4445-9ea8-5b0de6195975,2,6/27/2016 8:28:27 AM,0x,Non-Orphan,List,https://intranet.poc.com/sites/DcDemo1,N/A,Test-SPContentDatabase,False,https://intranet.poc.com/,https://intranet.poc.com/sites/DcDemo1
"ERTest1, Version=1.0.0.0, Culture=neutral, PublicKeyToken=76afc09f91670160",ERTest1.Sandbox.Sandbox,Portal_Content_02,SandboxItemUpdating,ER1TestNewList,ItemUpdating,d556ad2d-1eb4-434c-b2cb-cee0fc6ad8fe,83ff3ec1-e8e9-4389-bc63-7ef04d50781a,2,6/27/2016 8:05:07 AM,0x,Non-Orphan,List,https://intranet.poc.com/sites/DcDemo1,N/A,Test-SPContentDatabase,False,https://intranet.poc.com/,https://intranet.poc.com/sites/DcDemo1
"Hyatt.Contracts.Metadata, Version=1.0.0.0, Culture=neutral, PublicKeyToken=0580ec200726b6a6",Hyatt.Contracts.Metadata.EventReceiverContracts.EventReceiverContracts,Portal_Content_02,EventReceiverContractsItemAdding,Contact2Testing,ItemAdding,635ff575-425e-4474-a80c-203aa2c1356b,db66bfc4-17d3-43c8-80c9-0cb03424343a,2,6/23/2016 7:02:18 PM,0x,Non-Orphan,List,https://intranet.poc.com/sites/Hyattt-Testing,N/A,Test-SPContentDatabase,False,https://intranet.poc.com/,https://intranet.poc.com/sites/Hyattt-Testing
"Hyatt.Contracts.Metadata, Version=1.0.0.0, Culture=neutral, PublicKeyToken=0580ec200726b6a6",Hyatt.Contracts.Metadata.EventReceiverContracts.EventReceiverContracts,Portal_Content_02,EventReceiverContractsItemAdding,HYTList1,ItemAdding,47d88dd5-ab96-4051-a622-5815537b2fcb,86c8d936-4645-4a55-8e91-ed7de2098ea7,2,6/27/2016 7:02:39 PM,0x,Non-Orphan,List,https://intranet.poc.com/sites/HariCust1,N/A,Test-SPContentDatabase,False,https://intranet.poc.com/,https://intranet.poc.com/sites/HariCust1
"Hyatt.Contracts.Metadata, Version=1.0.0.0, Culture=neutral, PublicKeyToken=0580ec200726b6a6",Hyatt.Contracts.Metadata.EventReceiverContracts.EventReceiverContracts,Portal_Content_02,EventReceiverContractsItemAdding,HariContract,ItemAdding,e6a4ffad-1e9e-440c-9c49-ea81bad8261f,a863e093-65e7-4bf7-8fc2-3b164f60fb4e,2,6/23/2016 10:05:31 PM,0x,Non-Orphan,List,https://intranet.poc.com/sites/HariCust1,N/A,Test-SPContentDatabase,False,https://intranet.poc.com/,https://intranet.poc.com/sites/HariCust1
"Hyatt.Contracts.Metadata, Version=1.0.0.0, Culture=neutral, PublicKeyToken=0580ec200726b6a6",Hyatt.Contracts.Metadata.EventReceiverContracts.EventReceiverContracts,Portal_Content_02,EventReceiverContractsItemAdding,Contract3Testing,ItemAdding,77a59339-0736-40eb-9aa4-fe3755cc28e5,59db46b6-f6d5-489c-a778-36a5b085d3ee,2,6/23/2016 7:03:50 PM,0x,Non-Orphan,List,https://intranet.poc.com/sites/Hyattt-Testing,N/A,Test-SPContentDatabase,False,https://intranet.poc.com/,https://intranet.poc.com/sites/Hyattt-Testing
"Hyatt.Contracts.Metadata, Version=1.0.0.0, Culture=neutral, PublicKeyToken=0580ec200726b6a6",Hyatt.Contracts.Metadata.EventReceiverContracts.EventReceiverContracts,Portal_Content_02,EventReceiverContractsItemUpdating,Contract3Testing,ItemUpdating,ee6e0286-2907-463f-b6bb-20ca1a2ff7e4,59db46b6-f6d5-489c-a778-36a5b085d3ee,2,6/23/2016 7:03:50 PM,0x,Non-Orphan,List,https://intranet.poc.com/sites/Hyattt-Testing,N/A,Test-SPContentDatabase,False,https://intranet.poc.com/,https://intranet.poc.com/sites/Hyattt-Testing
"Hyatt.Contracts.Metadata, Version=1.0.0.0, Culture=neutral, PublicKeyToken=0580ec200726b6a6",Hyatt.Contracts.Metadata.EventReceiverContracts.EventReceiverContracts,Portal_Content_02,EventReceiverContractsItemUpdating,Contact2Testing,ItemUpdating,5f4b6e83-d111-41a6-a2fa-dc6c9cb7fe14,db66bfc4-17d3-43c8-80c9-0cb03424343a,2,6/23/2016 7:02:18 PM,0x,Non-Orphan,List,https://intranet.poc.com/sites/Hyattt-Testing,N/A,Test-SPContentDatabase,False,https://intranet.poc.com/,https://intranet.poc.com/sites/Hyattt-Testing
"Kiewit.ProjectDocument.Core, Version=1.0.0.0, Culture=neutral, PublicKeyToken=b04f506398cfc969",Kiewit.ProjectDocument.Core.ContentTypesEventReceivers,Portal_Content_02,KiewitProjectEventReceiver-ItemAdded,HAriTest,ItemAdded,dec96f21-79ea-429f-be3e-13cbb3c4dd8b,810f00ba-82d9-4cb3-8e56-c16e6818b9de,2,10/28/2016 11:37:52 PM,0x,Non-Orphan,List,https://intranet.poc.com/sites/PKS-ListSiteTemplate,N/A,Test-SPContentDatabase,False,https://intranet.poc.com/,https://intranet.poc.com/sites/PKS-ListSiteTemplate
"Kiewit.ProjectDocument.Core, Version=1.0.0.0, Culture=neutral, PublicKeyToken=b04f506398cfc969",Kiewit.ProjectDocument.Core.ContentTypesEventReceivers,Portal_Content_02,KiewitProjectEventReceiver-ItemAdded,anubh,ItemAdded,6cbd9055-9ff7-4792-b836-1e0f9411ed3b,6884abdd-033b-4a24-871c-42a427f5a098,2,10/29/2016 12:17:07 AM,0x,Non-Orphan,List,https://intranet.poc.com/sites/PKS-ListSiteTemplate,N/A,Test-SPContentDatabase,False,https://intranet.poc.com/,https://intranet.poc.com/sites/PKS-ListSiteTemplate
"Kiewit.ProjectDocument.Core, Version=1.0.0.0, Culture=neutral, PublicKeyToken=b04f506398cfc969",Kiewit.ProjectDocument.Core.ContentTypesEventReceivers,Portal_Content_02,KiewitProjectEventReceiver-ItemAdded,haritest222,ItemAdded,ab6b27ff-a485-417f-b4fa-58bde45c98cd,cb42597d-77b7-4eeb-b413-00a61964dcdd,2,10/28/2016 11:41:04 PM,0x,Non-Orphan,List,https://intranet.poc.com/sites/PKS-ListSiteTemplate,N/A,Test-SPContentDatabase,False,https://intranet.poc.com/,https://intranet.poc.com/sites/PKS-ListSiteTemplate
"Kiewit.ProjectDocument.Core, Version=1.0.0.0, Culture=neutral, PublicKeyToken=b04f506398cfc969",Kiewit.ProjectDocument.Core.ContentTypesEventReceivers,Portal_Content_02,KiewitProjectEventReceiver-ItemUpdated,HAriTest,ItemUpdated,e54aaecb-d0d9-4d4f-8667-2eb4424268b4,810f00ba-82d9-4cb3-8e56-c16e6818b9de,2,10/28/2016 11:37:52 PM,0x,Non-Orphan,List,https://intranet.poc.com/sites/PKS-ListSiteTemplate,N/A,Test-SPContentDatabase,False,https://intranet.poc.com/,https://intranet.poc.com/sites/PKS-ListSiteTemplate
"Kiewit.ProjectDocument.Core, Version=1.0.0.0, Culture=neutral, PublicKeyToken=b04f506398cfc969",Kiewit.ProjectDocument.Core.ContentTypesEventReceivers,Portal_Content_02,KiewitProjectEventReceiver-ItemUpdated,anubh,ItemUpdated,8f0b065c-62f9-4abe-975c-d222de5021fc,6884abdd-033b-4a24-871c-42a427f5a098,2,10/29/2016 12:17:07 AM,0x,Non-Orphan,List,https://intranet.poc.com/sites/PKS-ListSiteTemplate,N/A,Test-SPContentDatabase,False,https://intranet.poc.com/,https://intranet.poc.com/sites/PKS-ListSiteTemplate
"Kiewit.ProjectDocument.Core, Version=1.0.0.0, Culture=neutral, PublicKeyToken=b04f506398cfc969",Kiewit.ProjectDocument.Core.ContentTypesEventReceivers,Portal_Content_02,KiewitProjectEventReceiver-ItemUpdated,haritest222,ItemUpdated,b175e651-ffd5-4d04-aefe-e8b45337c8ab,cb42597d-77b7-4eeb-b413-00a61964dcdd,2,10/28/2016 11:41:04 PM,0x,Non-Orphan,List,https://intranet.poc.com/sites/PKS-ListSiteTemplate,N/A,Test-SPContentDatabase,False,https://intranet.poc.com/,https://intranet.poc.com/sites/PKS-ListSiteTemplate
"Contoso.ContentType, Version=1.0.0.0, Culture=neutral, PublicKeyToken=598e28cfa04cf2c4",Contoso.ContentType.TestEventRecveiver1.TestEventRecveiver1,Team_Content_01,TestEventRecveiver1ItemAdding,Relationships List,ItemAdding,c69bfc3c-a78f-4e3d-9edb-0634533c2c8c,ccd864fb-4b21-4c30-a840-7750a3bf3147,2,3/29/2016 8:16:46 AM,0x,Non-Orphan,List,https://teams.poc.com/sites/DTTesting,contoso.contenttype.wsp,EventReceivers.csv,N/A,https://teams.poc.com/,https://teams.poc.com/sites/DTTesting
"Contoso.ContentType, Version=1.0.0.0, Culture=neutral, PublicKeyToken=598e28cfa04cf2c4",Contoso.ContentType.TestEventRecveiver1.TestEventRecveiver1,Team_Content_01,TestEventRecveiver1ItemAdding,LocalizeMe,ItemAdding,2832b0bc-508a-47ee-83b1-0db34b4627cb,c98fbb4f-763c-46b4-b48c-4fae40375c87,2,12/2/2014 1:26:47 AM,0x,Non-Orphan,List,https://teams.poc.com/sites/PnPValidation,contoso.contenttype.wsp,EventReceivers.csv,N/A,https://teams.poc.com/,https://teams.poc.com/sites/PnPValidation
"Contoso.ContentType, Version=1.0.0.0, Culture=neutral, PublicKeyToken=598e28cfa04cf2c4",Contoso.ContentType.TestEventRecveiver1.TestEventRecveiver1,Team_Content_01,TestEventRecveiver1ItemAdding,Content type publishing error log,ItemAdding,320b0783-9761-4527-acd7-111fd180307f,46977317-8fc4-4a0c-810e-710af9a31af0,2,12/1/2014 11:32:15 PM,0x,Non-Orphan,List,https://teams.poc.com/sites/PnPValidation,contoso.contenttype.wsp,EventReceivers.csv,N/A,https://teams.poc.com/,https://teams.poc.com/sites/PnPValidation
"Contoso.ContentType, Version=1.0.0.0, Culture=neutral, PublicKeyToken=598e28cfa04cf2c4",Contoso.ContentType.TestEventRecveiver1.TestEventRecveiver1,Team_Content_01,TestEventRecveiver1ItemAdding,Suggested Content Browser Locations,ItemAdding,a3684840-af59-44d4-9e93-27cf783d9c14,3d5bb370-220d-44e1-a72d-1f189803e268,2,3/29/2016 8:16:42 AM,0x,Non-Orphan,List,https://teams.poc.com/sites/DTTesting,contoso.contenttype.wsp,EventReceivers.csv,N/A,https://teams.poc.com/,https://teams.poc.com/sites/DTTesting
