Assembly,Class,ContentDatabase,EventName,EventReceiver_ListBaseTemplate,EventReceiver_ListTitle,EventReceiver_Type,EventReceiverId,HostId,HostType,ListCreatedDate,ListDeleteTransactionId,Orphan_NonOrphan,Scope,SiteCollection,SiteCollectionOwner,SolutionId,SolutionName,WebApplication,WebUrl
"Microsoft.Office.DocumentManagement, Version=15.0.0.0, Culture=neutral, PublicKeyToken=71e9bce111e9429c",Microsoft.Office.DocumentManagement.VideoSets.AssetLibraryVideoEventReceiver,Portal_Content_01,AssetLibraryVideoEventReceiver,N/A,N/A,ListAdded,584cb6b3-1705-4f47-a888-e0d9ecaefa26,bd5e9a44-758b-4673-a29c-a28931ae8cfc,0,N/A,N/A,Non-Orphan,Site Collection,https://intranet.poc.com/sites/vidhiTest12,N/A,N/A,N/A,https://intranet.poc.com/,https://intranet.poc.com/sites/vidhiTest12
"Microsoft.Office.DocumentManagement, Version=15.0.0.0, Culture=neutral, PublicKeyToken=71e9bce111e9429c",Microsoft.Office.DocumentManagement.VideoSets.AssetLibraryVideoEventReceiver,Portal_Content_01,AssetLibraryVideoEventReceiver,N/A,N/A,ListAdded,ba298a53-4c43-4b5a-8efb-e28cbe1e8a41,67f0be05-9500-4038-841d-6f3a5724beb1,0,N/A,N/A,Non-Orphan,Site Collection,https://intranet.poc.com/sites/SiteDeletionTesting9,N/A,N/A,N/A,https://intranet.poc.com/,https://intranet.poc.com/sites/SiteDeletionTesting9
"Microsoft.Office.DocumentManagement, Version=15.0.0.0, Culture=neutral, PublicKeyToken=71e9bce111e9429c",Microsoft.Office.DocumentManagement.VideoSets.AssetLibraryVideoEventReceiver,Portal_Content_01,AssetLibraryVideoEventReceiver,N/A,N/A,ListAdded,46c2e079-1a10-4a3c-bdb7-e4aed6932297,c8e23e9b-9d65-46cb-b83b-fd33bf56040f,0,N/A,N/A,Non-Orphan,Site Collection,https://intranet.poc.com/sites/InfoPathForm2,N/A,N/A,N/A,https://intranet.poc.com/,https://intranet.poc.com/sites/InfoPathForm2
"Microsoft.Office.DocumentManagement, Version=15.0.0.0, Culture=neutral, PublicKeyToken=71e9bce111e9429c",Microsoft.Office.DocumentManagement.VideoSets.AssetLibraryVideoEventReceiver,Portal_Content_01,AssetLibraryVideoEventReceiver,N/A,N/A,ListAdded,c7926e91-a3f1-4222-adc2-e5e4b6c85c08,6f992210-833c-4800-9f60-9bbedde173c8,0,N/A,N/A,Non-Orphan,Site Collection,https://intranet.poc.com/sites/delSite1,N/A,N/A,N/A,https://intranet.poc.com/,https://intranet.poc.com/sites/delSite1
"Microsoft.Office.DocumentManagement, Version=15.0.0.0, Culture=neutral, PublicKeyToken=71e9bce111e9429c",Microsoft.Office.DocumentManagement.VideoSets.AssetLibraryVideoEventReceiver,Portal_Content_01,AssetLibraryVideoEventReceiver,N/A,N/A,ListAdded,abeff5e8-5ebe-4c5b-a6cb-e713d60b1e03,6e3a47e0-be2a-4a3f-a0b8-f5ef5dc843b6,0,N/A,N/A,Non-Orphan,Site Collection,https://intranet.poc.com/,N/A,N/A,N/A,https://intranet.poc.com/,https://intranet.poc.com/
"Microsoft.Office.DocumentManagement, Version=15.0.0.0, Culture=neutral, PublicKeyToken=71e9bce111e9429c",Microsoft.Office.DocumentManagement.VideoSets.AssetLibraryVideoEventReceiver,Portal_Content_01,AssetLibraryVideoEventReceiver,N/A,N/A,ListAdded,3270df19-2c06-4608-9316-e9671166028d,5d886048-9580-4764-b109-7ac25aa16a26,0,N/A,N/A,Non-Orphan,Site Collection,https://intranet.poc.com/sites/SiteDeletionTesting4,N/A,N/A,N/A,https://intranet.poc.com/,https://intranet.poc.com/sites/SiteDeletionTesting4
"Microsoft.Office.DocumentManagement, Version=15.0.0.0, Culture=neutral, PublicKeyToken=71e9bce111e9429c",Microsoft.Office.DocumentManagement.VideoSets.AssetLibraryVideoEventReceiver,Portal_Content_01,AssetLibraryVideoEventReceiver,N/A,N/A,ListAdded,4ab5fc64-24dc-4995-a9bb-eaa32590ed9c,615aa723-938b-4b45-ab4a-f7c0d1fd3018,0,N/A,N/A,Non-Orphan,Site Collection,https://intranet.poc.com/sites/rajFiles,N/A,N/A,N/A,https://intranet.poc.com/,https://intranet.poc.com/sites/rajFiles
"Microsoft.Office.DocumentManagement, Version=15.0.0.0, Culture=neutral, PublicKeyToken=71e9bce111e9429c",Microsoft.Office.DocumentManagement.VideoSets.AssetLibraryVideoEventReceiver,Portal_Content_01,AssetLibraryVideoEventReceiver,N/A,N/A,ListAdded,190957ea-3e3e-40df-b0b8-ed6b9725f80f,982fbe4b-8b0b-463d-8c57-e1ab5dd6c679,0,N/A,N/A,Non-Orphan,Site Collection,https://intranet.poc.com/sites/TestNGFieldTypeUsage,N/A,N/A,N/A,https://intranet.poc.com/,https://intranet.poc.com/sites/TestNGFieldTypeUsage
"Microsoft.Office.DocumentManagement, Version=15.0.0.0, Culture=neutral, PublicKeyToken=71e9bce111e9429c",Microsoft.Office.DocumentManagement.VideoSets.AssetLibraryVideoEventReceiver,Portal_Content_01,AssetLibraryVideoEventReceiver,N/A,N/A,ListAdded,e56cd81b-3d5c-42d4-be5a-f3f00b5a5e84,bead87a8-15ad-4a11-a40f-fce5061159ae,0,N/A,N/A,Non-Orphan,Site Collection,https://intranet.poc.com/sites/hg,N/A,N/A,N/A,https://intranet.poc.com/,https://intranet.poc.com/sites/hg
"Microsoft.Office.DocumentManagement, Version=15.0.0.0, Culture=neutral, PublicKeyToken=71e9bce111e9429c",Microsoft.Office.DocumentManagement.VideoSets.AssetLibraryVideoEventReceiver,Portal_Content_01,AssetLibraryVideoEventReceiver,N/A,N/A,ListAdded,f6200c1c-9ac9-4ac0-b148-f69149ac1598,5685237c-a91e-42c6-a18f-45caad83a12e,0,N/A,N/A,Non-Orphan,Site Collection,https://intranet.poc.com/sites/TestDelSite3,N/A,N/A,N/A,https://intranet.poc.com/,https://intranet.poc.com/sites/TestDelSite3
"Microsoft.Office.DocumentManagement, Version=15.0.0.0, Culture=neutral, PublicKeyToken=71e9bce111e9429c",Microsoft.Office.DocumentManagement.VideoSets.AssetLibraryVideoEventReceiver,Portal_Content_01,AssetLibraryVideoEventReceiver,N/A,N/A,ListAdded,625b2587-ac30-4eef-8696-f7a1004f45c4,3feb9695-d2e4-4d4c-997e-c873999da8b4,0,N/A,N/A,Non-Orphan,Site Collection,https://intranet.poc.com/sites/TestSampleApp,N/A,N/A,N/A,https://intranet.poc.com/,https://intranet.poc.com/sites/TestSampleApp
"Microsoft.Office.DocumentManagement, Version=15.0.0.0, Culture=neutral, PublicKeyToken=71e9bce111e9429c",Microsoft.Office.DocumentManagement.VideoSets.AssetLibraryVideoEventReceiver,Portal_Content_01,AssetLibraryVideoEventReceiver,N/A,N/A,ListAdded,5d23ce47-c92f-4fc0-9322-f80ca61389c2,f7db8fd3-b16b-4e51-aa81-65fd30a7ed85,0,N/A,N/A,Non-Orphan,Site Collection,https://intranet.poc.com/sites/SC_Case2,N/A,N/A,N/A,https://intranet.poc.com/,https://intranet.poc.com/sites/SC_Case2
"Microsoft.Office.DocumentManagement, Version=15.0.0.0, Culture=neutral, PublicKeyToken=71e9bce111e9429c",Microsoft.Office.DocumentManagement.VideoSets.AssetLibraryVideoEventReceiver,Portal_Content_01,AssetLibraryVideoEventReceiver,N/A,N/A,ListAdded,381fb023-8eb9-47b7-91fb-f90877fbe5ae,74fb1cb3-80e1-44bf-a0fe-0bec46a43869,0,N/A,N/A,Non-Orphan,Site Collection,https://intranet.poc.com/sites/vidhiTest6,N/A,N/A,N/A,https://intranet.poc.com/,https://intranet.poc.com/sites/vidhiTest6
"Microsoft.Office.DocumentManagement, Version=15.0.0.0, Culture=neutral, PublicKeyToken=71e9bce111e9429c",Microsoft.Office.DocumentManagement.VideoSets.AssetLibraryVideoEventReceiver,Portal_Content_01,AssetLibraryVideoEventReceiver,N/A,N/A,ListAdded,65177184-6f71-4a2e-9a5f-f9b2fe9287b5,0f3a4af0-1adf-46af-b572-3f63074a4868,0,N/A,N/A,Non-Orphan,Site Collection,https://intranet.poc.com/sites/TestSearch,N/A,N/A,N/A,https://intranet.poc.com/,https://intranet.poc.com/sites/TestSearch
"Microsoft.Office.DocumentManagement, Version=15.0.0.0, Culture=neutral, PublicKeyToken=71e9bce111e9429c",Microsoft.Office.DocumentManagement.VideoSets.AssetLibraryVideoEventReceiver,Portal_Content_01,AssetLibraryVideoEventReceiver,N/A,N/A,ListAdded,3bd7f377-c13b-47e1-aec3-fb0fd52878a2,0722a49c-c03a-4504-a864-b361e2278bc8,0,N/A,N/A,Non-Orphan,Site Collection,https://intranet.poc.com/sites/RajIP,N/A,N/A,N/A,https://intranet.poc.com/,https://intranet.poc.com/sites/RajIP
"Microsoft.Office.DocumentManagement, Version=15.0.0.0, Culture=neutral, PublicKeyToken=71e9bce111e9429c",Microsoft.Office.DocumentManagement.VideoSets.AssetLibraryVideoEventReceiver,Portal_Content_01,AssetLibraryVideoEventReceiver,N/A,N/A,ListAdded,e62634e9-629f-452f-9823-fd2894b60f67,4bf19ccc-49a3-4f9f-9ad9-5081637035a8,0,N/A,N/A,Non-Orphan,Site Collection,https://intranet.poc.com/sites/testHA,N/A,N/A,N/A,https://intranet.poc.com/,https://intranet.poc.com/sites/testHA
"Microsoft.Office.DocumentManagement, Version=15.0.0.0, Culture=neutral, PublicKeyToken=71e9bce111e9429c",Microsoft.Office.DocumentManagement.VideoSets.AssetLibraryVideoEventReceiver,Portal_Content_01,AssetLibraryVideoEventReceiver,N/A,N/A,ListAdded,efcea6da-19fb-425c-8329-fefef9701b4d,03827c2f-305e-4be1-b909-05cfe3113ff8,0,N/A,N/A,Non-Orphan,Site Collection,https://intranet.poc.com/sites/Anubhav_02Oct_3,N/A,N/A,N/A,https://intranet.poc.com/,https://intranet.poc.com/sites/Anubhav_02Oct_3
"Microsoft.Office.DocumentManagement, Version=15.0.0.0, Culture=neutral, PublicKeyToken=71e9bce111e9429c",Microsoft.Office.DocumentManagement.VideoSets.AssetLibraryVideoEventReceiver,Portal_Content_01,AssetLibraryVideoEventReceiver,N/A,N/A,ListAdded,4c850408-709d-4cf3-8e80-ff9386b4ca4e,bdfa90ef-a1fb-4ae9-95d4-9140d7a90385,0,N/A,N/A,Non-Orphan,Site Collection,https://intranet.poc.com/sites/ww,N/A,N/A,N/A,https://intranet.poc.com/,https://intranet.poc.com/sites/ww
"Microsoft.Office.DocumentManagement, Version=15.0.0.0, Culture=neutral, PublicKeyToken=71e9bce111e9429c",Microsoft.Office.DocumentManagement.VideoSets.AssetLibraryVideoEventReceiver,Portal_Content_01,AssetLibraryVideoEventReceiver,N/A,N/A,ListAdded,a71cb44e-d5fc-4613-bd28-ffb3496b69a1,163ac8cf-41c3-41c2-8ed2-52403426a98e,0,N/A,N/A,Non-Orphan,Site Collection,https://intranet.poc.com/sites/Contentype_Overwrite,N/A,N/A,N/A,https://intranet.poc.com/,https://intranet.poc.com/sites/Contentype_Overwrite
"Microsoft.Office.DocumentManagement, Version=15.0.0.0, Culture=neutral, PublicKeyToken=71e9bce111e9429c",Microsoft.Office.DocumentManagement.DocumentSets.DocumentSetItemsEventReceiver,Portal_Content_01,DocSetItemsEventReceiver ItemAdding,851,Images,ItemAdding,b2c99a16-ad14-4780-8790-09483f42fb4a,c44bbe03-42d5-4950-8450-1f4bdc288031,2,5/5/2015 12:32:38 AM,0x,Non-Orphan,List,https://intranet.poc.com/sites/TestingUnghostingTool,N/A,N/A,docsetprovisioning.wsp,https://intranet.poc.com/,https://intranet.poc.com/sites/TestingUnghostingTool
"Microsoft.Office.DocumentManagement, Version=15.0.0.0, Culture=neutral, PublicKeyToken=71e9bce111e9429c",Microsoft.Office.DocumentManagement.DocumentSets.DocumentSetItemsEventReceiver,Portal_Content_01,DocSetItemsEventReceiver ItemAdding,851,Site Collection Images,ItemAdding,02ed621e-ac49-4221-876a-1799dc24ce8b,e10c9de8-6d60-4b79-b49b-d0a04005a705,2,8/26/2015 7:29:52 PM,0x,Non-Orphan,List,https://intranet.poc.com/sites/TestPublishingNGFieldType,N/A,N/A,docsetprovisioning.wsp,https://intranet.poc.com/,https://intranet.poc.com/sites/TestPublishingNGFieldType
"Microsoft.Office.DocumentManagement, Version=15.0.0.0, Culture=neutral, PublicKeyToken=71e9bce111e9429c",Microsoft.Office.DocumentManagement.DocumentSets.DocumentSetItemsEventReceiver,Portal_Content_01,DocSetItemsEventReceiver ItemAdding,851,Images,ItemAdding,559e4a5f-800f-4f12-b734-197447b83f04,91fa5a34-12cd-48f7-8372-08d9da221bf0,2,10/29/2014 6:34:52 PM,0x,Non-Orphan,List,https://intranet.poc.com/sites/AnubhavPublishing,N/A,N/A,docsetprovisioning.wsp,https://intranet.poc.com/,https://intranet.poc.com/sites/AnubhavPublishing
"Microsoft.Office.DocumentManagement, Version=15.0.0.0, Culture=neutral, PublicKeyToken=71e9bce111e9429c",Microsoft.Office.DocumentManagement.DocumentSets.DocumentSetItemsEventReceiver,Portal_Content_01,DocSetItemsEventReceiver ItemAdding,851,Images,ItemAdding,bd6d35e0-ba2d-4250-9207-1b0221adaa42,8b473722-2946-420c-a355-fef8d42f900b,2,4/27/2015 4:52:34 PM,0x,Non-Orphan,List,https://intranet.poc.com/sites/TestSearch,N/A,N/A,docsetprovisioning.wsp,https://intranet.poc.com/,https://intranet.poc.com/sites/TestSearch
"Microsoft.Office.DocumentManagement, Version=15.0.0.0, Culture=neutral, PublicKeyToken=71e9bce111e9429c",Microsoft.Office.DocumentManagement.DocumentSets.DocumentSetItemsEventReceiver,Portal_Content_01,DocSetItemsEventReceiver ItemAdding,851,Site Collection Images,ItemAdding,412fbf2f-1cb7-4115-90bf-1dbcc9247979,e294228c-b21b-496b-ac7b-586c81853c39,2,10/28/2014 11:49:12 PM,0x,Non-Orphan,List,https://intranet.poc.com/sites/GhostableContosoPublishingSite,N/A,N/A,docsetprovisioning.wsp,https://intranet.poc.com/,https://intranet.poc.com/sites/GhostableContosoPublishingSite
"Microsoft.Office.DocumentManagement, Version=15.0.0.0, Culture=neutral, PublicKeyToken=71e9bce111e9429c",Microsoft.Office.DocumentManagement.DocumentSets.DocumentSetItemsEventReceiver,Portal_Content_01,DocSetItemsEventReceiver ItemAdding,851,Site Collection Images,ItemAdding,a7399a5e-2f1f-43ab-a278-1df66d943b3b,56922fbe-41d0-48c5-b3b9-5d2b60a2d3a3,2,10/8/2015 8:14:31 AM,0x,Non-Orphan,List,https://intranet.poc.com/sites/TMaster2publishing,N/A,N/A,docsetprovisioning.wsp,https://intranet.poc.com/,https://intranet.poc.com/sites/TMaster2publishing
"Microsoft.Office.DocumentManagement, Version=15.0.0.0, Culture=neutral, PublicKeyToken=71e9bce111e9429c",Microsoft.Office.DocumentManagement.DocumentSets.DocumentSetItemsEventReceiver,Portal_Content_01,DocSetItemsEventReceiver ItemAdding,851,Site Collection Images,ItemAdding,0791051d-7b84-40b6-9f4b-21c5810bfe50,e52a248e-48fa-400d-ba4e-03f4b0ba1919,2,10/22/2014 11:07:23 PM,0x,Non-Orphan,List,https://intranet.poc.com/sites/TestContentTypesRemovalPublishing,N/A,N/A,docsetprovisioning.wsp,https://intranet.poc.com/,https://intranet.poc.com/sites/TestContentTypesRemovalPublishing
"Microsoft.Office.DocumentManagement, Version=15.0.0.0, Culture=neutral, PublicKeyToken=71e9bce111e9429c",Microsoft.Office.DocumentManagement.DocumentSets.DocumentSetItemsEventReceiver,Portal_Content_01,DocSetItemsEventReceiver ItemAdding,851,Images,ItemAdding,9f15600d-dc7b-4436-a65c-24a78680406e,5f234c16-2ab8-480f-8c21-6e3bafe56229,2,5/12/2014 5:21:52 PM,0x,Non-Orphan,List,https://intranet.poc.com/,N/A,N/A,docsetprovisioning.wsp,https://intranet.poc.com/,https://intranet.poc.com/
"Microsoft.Office.DocumentManagement, Version=15.0.0.0, Culture=neutral, PublicKeyToken=71e9bce111e9429c",Microsoft.Office.DocumentManagement.DocumentSets.DocumentSetItemsEventReceiver,Portal_Content_01,DocSetItemsEventReceiver ItemAdding,851,Images,ItemAdding,8595c887-3aa0-4495-afe3-26a0657edee2,279342f9-2190-4d2b-9701-e20c147ab0aa,2,10/22/2014 11:08:12 PM,0x,Non-Orphan,List,https://intranet.poc.com/sites/TestContentTypesRemovalPublishing,N/A,N/A,docsetprovisioning.wsp,https://intranet.poc.com/,https://intranet.poc.com/sites/TestContentTypesRemovalPublishing
"Microsoft.Office.DocumentManagement, Version=15.0.0.0, Culture=neutral, PublicKeyToken=71e9bce111e9429c",Microsoft.Office.DocumentManagement.DocumentSets.DocumentSetItemsEventReceiver,Portal_Content_01,DocSetItemsEventReceiver ItemAdding,851,Images,ItemAdding,8aee5466-14bd-456a-9818-2b1ad7e5d6f4,08533cf6-9d07-4586-a37c-d7f679596c8b,2,10/20/2014 9:23:46 PM,0x,Non-Orphan,List,https://intranet.poc.com/sites/testPublishing,N/A,N/A,docsetprovisioning.wsp,https://intranet.poc.com/,https://intranet.poc.com/sites/testPublishing
"Microsoft.Office.DocumentManagement, Version=15.0.0.0, Culture=neutral, PublicKeyToken=71e9bce111e9429c",Microsoft.Office.DocumentManagement.DocumentSets.DocumentSetItemsEventReceiver,Portal_Content_01,DocSetItemsEventReceiver ItemAdding,851,Images,ItemAdding,f1538980-3141-4027-a1a3-2fc7ee28ed24,e1f816f2-4e05-41b6-91ae-7bf508e8a784,2,2/5/2015 8:49:55 PM,0x,Non-Orphan,List,https://intranet.poc.com/sites/Publishing,N/A,N/A,docsetprovisioning.wsp,https://intranet.poc.com/,https://intranet.poc.com/sites/Publishing
"Microsoft.Office.DocumentManagement, Version=15.0.0.0, Culture=neutral, PublicKeyToken=71e9bce111e9429c",Microsoft.Office.DocumentManagement.DocumentSets.DocumentSetItemsEventReceiver,Portal_Content_01,DocSetItemsEventReceiver ItemAdding,851,Site Collection Images,ItemAdding,f0a98c42-8bf0-4f23-986a-46af163d3367,a29b40cb-4004-4ed0-be5b-a5d47451642b,2,5/5/2015 12:31:34 AM,0x,Non-Orphan,List,https://intranet.poc.com/sites/TestingUnghostingTool,N/A,N/A,docsetprovisioning.wsp,https://intranet.poc.com/,https://intranet.poc.com/sites/TestingUnghostingTool
"Microsoft.Office.DocumentManagement, Version=15.0.0.0, Culture=neutral, PublicKeyToken=71e9bce111e9429c",Microsoft.Office.DocumentManagement.DocumentSets.DocumentSetItemsEventReceiver,Portal_Content_01,DocSetItemsEventReceiver ItemAdding,101,Documents,ItemAdding,4e546ef1-09db-469c-8845-46d6ca54a45f,4dcbefad-6be6-4243-83ff-0de8f88cc9eb,2,3/24/2015 8:05:20 PM,0x,Non-Orphan,List,https://intranet.poc.com/sites/TestSiteForWebPartTransformationToolEnterprise,N/A,N/A,docsetprovisioning.wsp,https://intranet.poc.com/,https://intranet.poc.com/sites/TestSiteForWebPartTransformationToolEnterprise
"Microsoft.Office.DocumentManagement, Version=15.0.0.0, Culture=neutral, PublicKeyToken=71e9bce111e9429c",Microsoft.Office.DocumentManagement.DocumentSets.DocumentSetItemsEventReceiver,Portal_Content_01,DocSetItemsEventReceiver ItemAdding,851,Images,ItemAdding,c5591090-ed4d-426e-96e6-507c2bf668ad,6ba6cfd2-2ee0-4f1a-87ca-3120fc2e28de,2,10/20/2014 9:54:16 PM,0x,Non-Orphan,List,https://intranet.poc.com/sites/TestListContentType1,N/A,N/A,docsetprovisioning.wsp,https://intranet.poc.com/,https://intranet.poc.com/sites/TestListContentType1
"Microsoft.Office.DocumentManagement, Version=15.0.0.0, Culture=neutral, PublicKeyToken=71e9bce111e9429c",Microsoft.Office.DocumentManagement.DocumentSets.DocumentSetItemsEventReceiver,Portal_Content_01,DocSetItemsEventReceiver ItemAdding,851,Site Collection Images,ItemAdding,7452926a-16bb-4004-b02b-608caaf2d21b,32273044-b8ce-4cce-a7b1-71ef29536884,2,3/10/2015 7:42:05 PM,0x,Non-Orphan,List,https://intranet.poc.com/sites/TestcontosopublishingsiteForTransformationUnghostTools,N/A,N/A,docsetprovisioning.wsp,https://intranet.poc.com/,https://intranet.poc.com/sites/TestcontosopublishingsiteForTransformationUnghostTools
"Microsoft.Office.DocumentManagement, Version=15.0.0.0, Culture=neutral, PublicKeyToken=71e9bce111e9429c",Microsoft.Office.DocumentManagement.DocumentSets.DocumentSetItemsEventReceiver,Portal_Content_01,DocSetItemsEventReceiver ItemAdding,101,TestDocumentSetCT,ItemAdding,880b4286-1ea0-41b1-9d13-63cf195d0646,ab5a3c91-0cf0-49d7-8e0c-fd1baa503a2f,2,1/8/2015 7:42:12 AM,0x,Non-Orphan,List,https://intranet.poc.com/sites/TestContosoTeamSite,N/A,N/A,docsetprovisioning.wsp,https://intranet.poc.com/,https://intranet.poc.com/sites/TestContosoTeamSite
"Microsoft.Office.DocumentManagement, Version=15.0.0.0, Culture=neutral, PublicKeyToken=71e9bce111e9429c",Microsoft.Office.DocumentManagement.DocumentSets.DocumentSetItemsEventReceiver,Portal_Content_01,DocSetItemsEventReceiver ItemAdding,851,Site Collection Images,ItemAdding,a3face5a-5c61-427c-9b40-73cdf2243437,a9184727-8f41-4f8e-821c-69319bd363b6,2,5/5/2015 3:27:08 PM,0x,Non-Orphan,List,https://intranet.poc.com/sites/VK113055,N/A,N/A,docsetprovisioning.wsp,https://intranet.poc.com/,https://intranet.poc.com/sites/VK113055
"Microsoft.Office.DocumentManagement, Version=15.0.0.0, Culture=neutral, PublicKeyToken=71e9bce111e9429c",Microsoft.Office.DocumentManagement.DocumentSets.DocumentSetItemsEventReceiver,Portal_Content_01,DocSetItemsEventReceiver ItemAdding,851,Site Collection Images,ItemAdding,e096fc02-9b17-48d5-8016-763329ac463d,b3c1d1fc-5827-4a6a-a9f3-dd7cb76b8777,2,3/20/2015 6:06:46 PM,0x,Non-Orphan,List,https://intranet.poc.com/sites/SudhaContosoPublishingSite,N/A,N/A,docsetprovisioning.wsp,https://intranet.poc.com/,https://intranet.poc.com/sites/SudhaContosoPublishingSite
"Microsoft.Office.DocumentManagement, Version=15.0.0.0, Culture=neutral, PublicKeyToken=71e9bce111e9429c",Microsoft.Office.DocumentManagement.DocumentSets.DocumentSetItemsEventReceiver,Portal_Content_01,DocSetItemsEventReceiver ItemAdding,851,Images,ItemAdding,2b4b44ca-eb4b-4c6a-9819-779de0d7c135,4839a073-5479-4388-a4c5-3f10ac495194,2,10/28/2014 11:49:47 PM,0x,Non-Orphan,List,https://intranet.poc.com/sites/GhostableContosoPublishingSite,N/A,N/A,docsetprovisioning.wsp,https://intranet.poc.com/,https://intranet.poc.com/sites/GhostableContosoPublishingSite
"Microsoft.Office.DocumentManagement, Version=15.0.0.0, Culture=neutral, PublicKeyToken=71e9bce111e9429c",Microsoft.Office.DocumentManagement.DocumentSets.DocumentSetItemsEventReceiver,Portal_Content_01,DocSetItemsEventReceiver ItemAdding,851,Images,ItemAdding,c2d275c1-c292-461b-95a2-7843f4b25331,e21571e0-f16f-44be-a0c5-a880669266fd,2,10/18/2014 12:22:53 AM,0x,Non-Orphan,List,https://intranet.poc.com/sites/TestContosoPublishingSite,N/A,N/A,docsetprovisioning.wsp,https://intranet.poc.com/,https://intranet.poc.com/sites/TestContosoPublishingSite
"Microsoft.Office.DocumentManagement, Version=15.0.0.0, Culture=neutral, PublicKeyToken=71e9bce111e9429c",Microsoft.Office.DocumentManagement.DocumentSets.DocumentSetItemsEventReceiver,Portal_Content_01,DocSetItemsEventReceiver ItemAdding,851,Images,ItemAdding,5e498165-e25b-4dfd-a463-87da960ee5a8,315d36fc-e8b5-46b3-a141-fd2fd5b3cddb,2,10/21/2014 9:52:25 PM,0x,Non-Orphan,List,https://intranet.poc.com/sites/KTContosoPublishingSite,N/A,N/A,docsetprovisioning.wsp,https://intranet.poc.com/,https://intranet.poc.com/sites/KTContosoPublishingSite
"Microsoft.Office.DocumentManagement, Version=15.0.0.0, Culture=neutral, PublicKeyToken=71e9bce111e9429c",Microsoft.Office.DocumentManagement.DocumentSets.DocumentSetItemsEventReceiver,Portal_Content_01,DocSetItemsEventReceiver ItemAdding,851,Images,ItemAdding,c093d482-1c90-4c50-93e6-88418360c208,2ed9e00e-4c25-4709-b8b7-1c8c826f23f8,2,3/10/2015 7:42:43 PM,0x,Non-Orphan,List,https://intranet.poc.com/sites/TestcontosopublishingsiteForTransformationUnghostTools,N/A,N/A,docsetprovisioning.wsp,https://intranet.poc.com/,https://intranet.poc.com/sites/TestcontosopublishingsiteForTransformationUnghostTools
"Microsoft.Office.DocumentManagement, Version=15.0.0.0, Culture=neutral, PublicKeyToken=71e9bce111e9429c",Microsoft.Office.DocumentManagement.DocumentSets.DocumentSetItemsEventReceiver,Portal_Content_01,DocSetItemsEventReceiver ItemAdding,851,Site Collection Images,ItemAdding,601f97b7-0510-43f4-803e-8ede69fb5864,daacb0d4-dec6-41bc-8190-3c3ab264cf21,2,10/20/2014 9:22:57 PM,0x,Non-Orphan,List,https://intranet.poc.com/sites/testPublishing,N/A,N/A,docsetprovisioning.wsp,https://intranet.poc.com/,https://intranet.poc.com/sites/testPublishing
"Microsoft.Office.DocumentManagement, Version=15.0.0.0, Culture=neutral, PublicKeyToken=71e9bce111e9429c",Microsoft.Office.DocumentManagement.DocumentSets.DocumentSetItemsEventReceiver,Portal_Content_01,DocSetItemsEventReceiver ItemAdding,851,Site Collection Images,ItemAdding,0e02cd64-152a-4fc8-b3ed-8fa30b355d80,a1e2e47a-09cf-44bb-a07b-c442a526a95c,2,6/9/2015 7:05:25 AM,0x,Non-Orphan,List,https://intranet.poc.com/sites/TestContosoTeamSite,N/A,N/A,docsetprovisioning.wsp,https://intranet.poc.com/,https://intranet.poc.com/sites/TestContosoTeamSite
"Microsoft.Office.DocumentManagement, Version=15.0.0.0, Culture=neutral, PublicKeyToken=71e9bce111e9429c",Microsoft.Office.DocumentManagement.DocumentSets.DocumentSetItemsEventReceiver,Portal_Content_01,DocSetItemsEventReceiver ItemAdding,851,Images,ItemAdding,92aa0510-8ab6-4bb5-9541-921c2f7af3b3,82bc462d-6e88-4271-a14d-67e28af5766c,2,5/5/2015 3:28:19 PM,0x,Non-Orphan,List,https://intranet.poc.com/sites/VK113055,N/A,N/A,docsetprovisioning.wsp,https://intranet.poc.com/,https://intranet.poc.com/sites/VK113055
"Microsoft.Office.DocumentManagement, Version=15.0.0.0, Culture=neutral, PublicKeyToken=71e9bce111e9429c",Microsoft.Office.DocumentManagement.DocumentSets.DocumentSetItemsEventReceiver,Portal_Content_01,DocSetItemsEventReceiver ItemAdding,851,Site Collection Images,ItemAdding,e5381da5-7432-44ce-a987-9456e6b57f90,b22f4213-bf41-40e1-9355-0f585533a4d8,2,10/29/2014 6:33:53 PM,0x,Non-Orphan,List,https://intranet.poc.com/sites/AnubhavPublishing,N/A,N/A,docsetprovisioning.wsp,https://intranet.poc.com/,https://intranet.poc.com/sites/AnubhavPublishing
"Microsoft.Office.DocumentManagement, Version=15.0.0.0, Culture=neutral, PublicKeyToken=71e9bce111e9429c",Microsoft.Office.DocumentManagement.DocumentSets.DocumentSetItemsEventReceiver,Portal_Content_01,DocSetItemsEventReceiver ItemAdding,851,Site Collection Images,ItemAdding,1329e1e1-339a-49e9-87a7-a26213c3f9a8,84e994b3-541a-4bc2-b8ce-7309b158e050,2,2/5/2015 8:48:44 PM,0x,Non-Orphan,List,https://intranet.poc.com/sites/Publishing,N/A,N/A,docsetprovisioning.wsp,https://intranet.poc.com/,https://intranet.poc.com/sites/Publishing
